x angle0interp angle0integration angle1interp angle1integration angle2interp angle2integration angle3interp angle3integration angle4interp angle4integration angle5interp angle5integration angle6interp angle6integration angle7interp angle7integration 
75.97597598 -1.906862652e-14 -2.087255603e-22 -1.650559931e-14 -2.513443982e-19 -1.023329567e-14 -8.591828785e-19 -3.601544232e-15 -1.469208121e-18 1.183232919e-26 -1.722530557e-18 -3.601544232e-15 -1.469208121e-18 -1.023329567e-14 -8.591828785e-19 -1.650559931e-14 -2.513443982e-19 
76.07607608 -1.902064829e-14 -1.989316758e-22 -1.646937038e-14 -2.401833256e-19 -1.020843789e-14 -8.210312722e-19 -3.587742467e-15 -1.403968262e-18 1.183232919e-26 -1.6460417e-18 -3.587742467e-15 -1.403968262e-18 -1.020843789e-14 -8.210312722e-19 -1.646937038e-14 -2.401833256e-19 
76.17617618 -1.898466384e-14 -1.895983556e-22 -1.643313554e-14 -2.295182951e-19 -1.018357583e-14 -7.845752331e-19 -3.587742467e-15 -1.341627867e-18 1.183232919e-26 -1.57295226e-18 -3.587742467e-15 -1.341627867e-18 -1.018357583e-14 -7.845752331e-19 -1.643313554e-14 -2.295182951e-19 
76.27627628 -1.893667634e-14 -1.807038913e-22 -1.639689493e-14 -2.193272404e-19 -1.015870959e-14 -7.49739337e-19 -3.573933505e-15 -1.282057957e-18 1.183232919e-26 -1.503111019e-18 -3.573933505e-15 -1.282057957e-18 -1.015870959e-14 -7.49739337e-19 -1.639689493e-14 -2.193272404e-19 
76.37637638 -1.888868598e-14 -1.722276002e-22 -1.634857099e-14 -2.095890777e-19 -1.013383751e-14 -7.164515153e-19 -3.573933505e-15 -1.225135295e-18 1.183232919e-26 -1.436373489e-18 -3.573933505e-15 -1.225135295e-18 -1.013383751e-14 -7.164515153e-19 -1.634857099e-14 -2.095890777e-19 
76.47647648 -1.884068811e-14 -1.641497768e-22 -1.631232358e-14 -2.002836621e-19 -1.010896331e-14 -6.846429126e-19 -3.560117523e-15 -1.170742134e-18 1.183232919e-26 -1.372601618e-18 -3.560117523e-15 -1.170742134e-18 -1.010896331e-14 -6.846429126e-19 -1.631232358e-14 -2.002836621e-19 
76.57657658 -1.879268544e-14 -1.564516461e-22 -1.627607089e-14 -1.913917456e-19 -1.008408352e-14 -6.542477361e-19 -3.560117523e-15 -1.118765965e-18 1.183232919e-26 -1.311663499e-18 -3.560117523e-15 -1.118765965e-18 -1.008408352e-14 -6.542477361e-19 -1.627607089e-14 -1.913917456e-19 
76.67667668 -1.875668096e-14 -1.491153204e-22 -1.623981306e-14 -1.828949372e-19 -1.005920005e-14 -6.252031231e-19 -3.546294162e-15 -1.069099292e-18 1.183232919e-26 -1.253433099e-18 -3.546294162e-15 -1.069099292e-18 -1.005920005e-14 -6.252031231e-19 -1.623981306e-14 -1.828949372e-19 
76.77677678 -1.870866864e-14 -1.421237562e-22 -1.620355254e-14 -1.747756645e-19 -1.004675541e-14 -5.97449009e-19 -3.532463065e-15 -1.021639403e-18 1.183232919e-26 -1.197789994e-18 -3.532463065e-15 -1.021639403e-18 -1.004675541e-14 -5.97449009e-19 -1.620355254e-14 -1.747756645e-19 
76.87687688 -1.866064977e-14 -1.35460715e-22 -1.615519944e-14 -1.670171374e-19 -1.002186578e-14 -5.709280034e-19 -3.532463065e-15 -9.762881567e-19 1.183232919e-26 -1.144619122e-18 -3.532463065e-15 -9.762881567e-19 -1.002186578e-14 -5.709280034e-19 -1.615519944e-14 -1.670171374e-19 
76.97697698 -1.862463118e-14 -1.291107251e-22 -1.611892938e-14 -1.596033134e-19 -9.996971001e-15 -5.455852705e-19 -3.518624955e-15 -9.329517832e-19 1.183232919e-26 -1.093810542e-18 -3.518624955e-15 -9.329517832e-19 -9.996971001e-15 -5.455852705e-19 -1.611892938e-14 -1.596033134e-19 
77.07707708 -1.85766039e-14 -1.23059045e-22 -1.608265483e-14 -1.525188639e-19 -9.972071209e-15 -5.213684152e-19 -3.518624955e-15 -8.91540685e-19 1.183232919e-26 -1.045259209e-18 -3.518624955e-15 -8.91540685e-19 -9.972071209e-15 -5.213684152e-19 -1.608265483e-14 -1.525188639e-19 
77.17717718 -1.85285708e-14 -1.172916291e-22 -1.604637595e-14 -1.457491427e-19 -9.947166533e-15 -4.982273746e-19 -3.504778943e-15 -8.519692529e-19 1.183232919e-26 -9.988647514e-19 -3.504778943e-15 -8.519692529e-19 -9.947166533e-15 -4.982273746e-19 -1.604637595e-14 -1.457491427e-19 
77.27727728 -1.849254199e-14 -1.117950946e-22 -1.601009289e-14 -1.392801555e-19 -9.922258887e-15 -4.76114314e-19 -3.504778943e-15 -8.141556881e-19 1.183232919e-26 -9.54531265e-19 -3.504778943e-15 -8.141556881e-19 -9.922258887e-15 -4.76114314e-19 -1.601009289e-14 -1.392801555e-19 
77.37737738 -1.844449687e-14 -1.065566902e-22 -1.59738058e-14 -1.330985308e-19 -9.909802432e-15 -4.549835276e-19 -3.490925754e-15 -7.780218321e-19 1.183232919e-26 -9.121671147e-19 -3.490925754e-15 -7.780218321e-19 -9.909802432e-15 -4.549835276e-19 -1.59738058e-14 -1.330985308e-19 
77.47747748 -1.839644906e-14 -1.015642665e-22 -1.593751484e-14 -1.27191492e-19 -9.884887899e-15 -4.347913437e-19 -3.490925754e-15 -7.43493005e-19 1.183232919e-26 -8.716847433e-19 -3.490925754e-15 -7.43493005e-19 -9.884887899e-15 -4.347913437e-19 -1.593751484e-14 -1.27191492e-19 
77.57757758 -1.836040667e-14 -9.680624709e-23 -1.590122015e-14 -1.215468316e-19 -9.859967165e-15 -4.154960339e-19 -3.477064507e-15 -7.104978501e-19 1.183232919e-26 -8.330004901e-19 -3.477064507e-15 -7.104978501e-19 -9.859967165e-15 -4.154960339e-19 -1.590122015e-14 -1.215468316e-19 
77.67767768 -1.831234813e-14 -9.227160162e-23 -1.586491963e-14 -1.161528847e-19 -9.835043913e-15 -3.970577262e-19 -3.477064507e-15 -6.789681861e-19 1.183232919e-26 -7.960344173e-19 -3.477064507e-15 -6.789681861e-19 -9.835043913e-15 -3.970577262e-19 -1.586491963e-14 -1.161528847e-19 
77.77777778 -1.827629921e-14 -8.79498201e-23 -1.582861571e-14 -1.109985061e-19 -9.810114728e-15 -3.794383247e-19 -3.463195927e-15 -6.488388657e-19 1.183232919e-26 -7.60710144e-19 -3.463195927e-15 -6.488388657e-19 -9.810114728e-15 -3.794383247e-19 -1.582861571e-14 -1.109985061e-19 
77.87787788 -1.822822835e-14 -8.383088814e-23 -1.579230627e-14 -1.06073046e-19 -9.797648617e-15 -3.626014271e-19 -3.463195927e-15 -6.200476402e-19 1.183232919e-26 -7.269546881e-19 -3.463195927e-15 -6.200476402e-19 -9.797648617e-15 -3.626014271e-19 -1.579230627e-14 -1.06073046e-19 
77.97797798 -1.819217352e-14 -7.990526363e-23 -1.575599373e-14 -1.013663288e-19 -9.772713444e-15 -3.465122499e-19 -3.449319674e-15 -5.925350307e-19 1.183232919e-26 -6.946983145e-19 -3.449319674e-15 -5.925350307e-19 -9.772713444e-15 -3.465122499e-19 -1.575599373e-14 -1.013663288e-19 
78.07807808 -1.814409117e-14 -7.616385434e-23 -1.570756897e-14 -9.68686315e-20 -9.747772678e-15 -3.311375589e-19 -3.449319674e-15 -5.662442044e-19 1.183232919e-26 -6.638743912e-19 -3.449319674e-15 -5.662442044e-19 -9.747772678e-15 -3.311375589e-19 -1.570756897e-14 -9.68686315e-20 
78.17817818 -1.809600539e-14 -7.259799669e-23 -1.567124681e-14 -9.257066366e-20 -9.722828223e-15 -3.164455975e-19 -3.435435412e-15 -5.411208576e-19 1.183232919e-26 -6.3441925e-19 -3.435435412e-15 -5.411208576e-19 -9.722828223e-15 -3.164455975e-19 -1.567124681e-14 -9.257066366e-20 
78.27827828 -1.805993565e-14 -6.919943551e-23 -1.563491983e-14 -8.84635482e-20 -9.710353773e-15 -3.024060224e-19 -3.421543337e-15 -5.171131015e-19 1.183232919e-26 -6.062720558e-19 -3.421543337e-15 -5.171131015e-19 -9.710353773e-15 -3.024060224e-19 -1.563491983e-14 -8.84635482e-20 
78.37837838 -1.80118397e-14 -6.59603046e-23 -1.561069776e-14 -8.453880296e-20 -9.685402275e-15 -2.889898397e-19 -3.421543337e-15 -4.941713563e-19 1.183232919e-26 -5.793746793e-19 -3.421543337e-15 -4.941713563e-19 -9.685402275e-15 -2.889898397e-19 -1.561069776e-14 -8.453880296e-20 
78.47847848 -1.797576327e-14 -6.287310864e-23 -1.557436311e-14 -8.078832308e-20 -9.660445668e-15 -2.761693454e-19 -3.407643649e-15 -4.722482473e-19 1.183232919e-26 -5.536715772e-19 -3.407643649e-15 -4.722482473e-19 -9.660445668e-15 -2.761693454e-19 -1.557436311e-14 -8.078832308e-20 
78.57857858 -1.793968245e-14 -5.99307054e-23 -1.553802407e-14 -7.720436422e-20 -9.635484092e-15 -2.639180679e-19 -3.407643649e-15 -4.512985072e-19 1.183232919e-26 -5.291096769e-19 -3.407643649e-15 -4.512985072e-19 -9.635484092e-15 -2.639180679e-19 -1.553802407e-14 -7.720436422e-20 
78.67867868 -1.789157072e-14 -5.712628916e-23 -1.55016808e-14 -7.377952654e-20 -9.623000389e-15 -2.522107155e-19 -3.393736019e-15 -4.312788824e-19 1.183232919e-26 -5.056382664e-19 -3.393736019e-15 -4.312788824e-19 -9.623000389e-15 -2.522107155e-19 -1.55016808e-14 -7.377952654e-20 
78.77877878 -1.785548411e-14 -5.445337486e-23 -1.546533126e-14 -7.050673929e-20 -9.5980325e-15 -2.410231111e-19 -3.393736019e-15 -4.121480462e-19 1.183232919e-26 -4.832088891e-19 -3.393736019e-15 -4.121480462e-19 -9.5980325e-15 -2.410231111e-19 -1.546533126e-14 -7.050673929e-20 
78.87887888 -1.780735954e-14 -5.190578289e-23 -1.542897781e-14 -6.737924623e-20 -9.573059992e-15 -2.303321682e-19 -3.379820121e-15 -3.938664966e-19 1.183232919e-26 -4.617752439e-19 -3.379820121e-15 -3.938664966e-19 -9.573059992e-15 -2.303321682e-19 -1.542897781e-14 -6.737924623e-20 
78.97897898 -1.777126302e-14 -4.947762468e-23 -1.539262064e-14 -6.439059161e-20 -9.548081258e-15 -2.201158171e-19 -3.379820121e-15 -3.763965081e-19 1.183232919e-26 -4.412930884e-19 -3.379820121e-15 -3.763965081e-19 -9.548081258e-15 -2.201158171e-19 -1.539262064e-14 -6.439059161e-20 
79.07907908 -1.772313123e-14 -4.716328902e-23 -1.535625989e-14 -6.153460674e-20 -9.535590912e-15 -2.103529718e-19 -3.365896162e-15 -3.597020204e-19 1.183232919e-26 -4.21720148e-19 -3.365896162e-15 -3.597020204e-19 -9.535590912e-15 -2.103529718e-19 -1.535625989e-14 -6.153460674e-20 
79.17917918 -1.768702547e-14 -4.495742885e-23 -1.531989353e-14 -5.880539729e-20 -9.510604859e-15 -2.010234842e-19 -3.365896162e-15 -3.437485795e-19 1.183232919e-26 -4.030160284e-19 -3.365896162e-15 -3.437485795e-19 -9.510604859e-15 -2.010234842e-19 -1.531989353e-14 -5.880539729e-20 
79.27927928 -1.765091866e-14 -4.285494895e-23 -1.528352172e-14 -5.619733104e-20 -9.485614687e-15 -1.921081019e-19 -3.351963824e-15 -3.285032635e-19 1.183232919e-26 -3.851421308e-19 -3.351963824e-15 -3.285032635e-19 -9.485614687e-15 -1.921081019e-19 -1.528352172e-14 -5.619733104e-20 
79.37937938 -1.760276825e-14 -4.085099391e-23 -1.524714684e-14 -5.370502619e-20 -9.473117883e-15 -1.835884289e-19 -3.351963824e-15 -3.139346145e-19 1.183232919e-26 -3.680615733e-19 -3.351963824e-15 -3.139346145e-19 -9.473117883e-15 -1.835884289e-19 -1.524714684e-14 -5.370502619e-20 
79.47947948 -1.756665315e-14 -3.894093687e-23 -1.521076465e-14 -5.132334026e-20 -9.44812093e-15 -1.754468867e-19 -3.338023841e-15 -3.000125734e-19 1.183232919e-26 -3.517391135e-19 -3.338023841e-15 -3.000125734e-19 -9.44812093e-15 -1.754468867e-19 -1.521076465e-14 -5.132334026e-20 
79.57957958 -1.753053268e-14 -3.712036877e-23 -1.518651052e-14 -4.904735943e-20 -9.423116744e-15 -1.676666789e-19 -3.338023841e-15 -2.867084175e-19 1.183232919e-26 -3.361410763e-19 -3.338023841e-15 -2.867084175e-19 -9.423116744e-15 -1.676666789e-19 -1.518651052e-14 -4.904735943e-20 
79.67967968 -1.748236784e-14 -3.538508801e-23 -1.515012167e-14 -4.687238831e-20 -9.410613938e-15 -1.602317553e-19 -3.338023841e-15 -2.739947012e-19 1.183232919e-26 -3.212352837e-19 -3.338023841e-15 -2.739947012e-19 -9.410613938e-15 -1.602317553e-19 -1.515012167e-14 -4.687238831e-20 
79.77977978 -1.744624005e-14 -3.373109073e-23 -1.511372817e-14 -4.479394031e-20 -9.385605254e-15 -1.531267798e-19 -3.324075374e-15 -2.618451989e-19 1.183232919e-26 -3.069909881e-19 -3.324075374e-15 -2.618451989e-19 -9.385605254e-15 -1.531267798e-19 -1.511372817e-14 -4.479394031e-20 
79.87987988 -1.741010731e-14 -3.215456142e-23 -1.507733019e-14 -4.280772826e-20 -9.360589711e-15 -1.463370976e-19 -3.324075374e-15 -2.502348509e-19 1.183232919e-26 -2.933788091e-19 -3.324075374e-15 -2.502348509e-19 -9.360589711e-15 -1.463370976e-19 -1.507733019e-14 -4.280772826e-20 
79.97997998 -1.736192755e-14 -3.065186409e-23 -1.504092791e-14 -4.090965559e-20 -9.348079632e-15 -1.398487056e-19 -3.310118117e-15 -2.391397118e-19 1.183232919e-26 -2.803706721e-19 -3.310118117e-15 -2.391397118e-19 -9.348079632e-15 -1.398487056e-19 -1.504092791e-14 -4.090965559e-20 
80.08008008 -1.732578611e-14 -2.921953377e-23 -1.501665863e-14 -3.909580784e-20 -9.323058409e-15 -1.336482232e-19 -3.310118117e-15 -2.285369002e-19 1.183232919e-26 -2.679397506e-19 -3.310118117e-15 -2.285369002e-19 -9.323058409e-15 -1.336482232e-19 -1.501665863e-14 -3.909580784e-20 
80.18018018 -1.72896425e-14 -2.785426847e-23 -1.498024883e-14 -3.736244454e-20 -9.298030707e-15 -1.277228645e-19 -3.296152807e-15 -2.184045501e-19 1.183232919e-26 -2.560604105e-19 -3.296152807e-15 -2.184045501e-19 -9.298030707e-15 -1.277228645e-19 -1.498024883e-14 -3.736244454e-20 
80.28028028 -1.72534945e-14 -2.655292149e-23 -1.494383301e-14 -3.57059915e-20 -9.285515553e-15 -1.220604118e-19 -3.296152807e-15 -2.087217753e-19 1.183232919e-26 -2.447081573e-19 -3.296152807e-15 -2.087217753e-19 -9.285515553e-15 -1.220604118e-19 -1.494383301e-14 -3.57059915e-20 
80.38038038 -1.720529368e-14 -2.531249408e-23 -1.490741352e-14 -3.412303337e-20 -9.260479285e-15 -1.166491906e-19 -3.282179142e-15 -1.994686058e-19 1.183232919e-26 -2.338595849e-19 -3.282179142e-15 -1.994686058e-19 -9.260479285e-15 -1.166491906e-19 -1.490741352e-14 -3.412303337e-20 
80.48048048 -1.716913594e-14 -2.41301285e-23 -1.487098837e-14 -3.261030661e-20 -9.247959933e-15 -1.114780453e-19 -3.282179142e-15 -1.906259675e-19 1.183232919e-26 -2.234923277e-19 -3.282179142e-15 -1.906259675e-19 -9.247959933e-15 -1.114780453e-19 -1.487098837e-14 -3.261030661e-20 
80.58058058 -1.713297658e-14 -2.300310135e-23 -1.484670212e-14 -3.116469271e-20 -9.222917165e-15 -1.065363158e-19 -3.268196821e-15 -1.821756315e-19 1.183232919e-26 -2.135850139e-19 -3.268196821e-15 -1.821756315e-19 -9.222917165e-15 -1.065363158e-19 -1.484670212e-14 -3.116469271e-20 
80.68068068 -1.709681339e-14 -2.192881726e-23 -1.481027083e-14 -2.978321177e-20 -9.197870253e-15 -1.01813816e-19 -3.268196821e-15 -1.741001794e-19 1.183232919e-26 -2.041172217e-19 -3.268196821e-15 -1.741001794e-19 -9.197870253e-15 -1.01813816e-19 -1.481027083e-14 -2.978321177e-20 
80.78078078 -1.704859009e-14 -2.090480283e-23 -1.477383218e-14 -2.84630163e-20 -9.185344862e-15 -9.730081246e-20 -3.254206067e-15 -1.663829668e-19 1.183232919e-26 -1.950694366e-19 -3.254206067e-15 -1.663829668e-19 -9.185344862e-15 -9.730081246e-20 -1.477383218e-14 -2.84630163e-20 
80.88088088 -1.701241616e-14 -1.992870095e-23 -1.474953864e-14 -2.720138535e-20 -9.160288594e-15 -9.298800403e-20 -3.254206067e-15 -1.590080887e-19 1.183232919e-26 -1.864230115e-19 -3.254206067e-15 -1.590080887e-19 -9.160288594e-15 -9.298800403e-20 -1.474953864e-14 -2.720138535e-20 
80.98098098 -1.697624117e-14 -1.899826517e-23 -1.471309248e-14 -2.599571889e-20 -9.14775947e-15 -8.886650307e-20 -3.240206587e-15 -1.519603471e-19 1.183232919e-26 -1.781601277e-19 -3.240206587e-15 -1.519603471e-19 -9.14775947e-15 -8.886650307e-20 -1.471309248e-14 -2.599571889e-20 
81.08108108 -1.69400606e-14 -1.81113547e-23 -1.467664162e-14 -2.484353239e-20 -9.122695914e-15 -8.492781677e-20 -3.240206587e-15 -1.452252191e-19 1.183232919e-26 -1.702637583e-19 -3.240206587e-15 -1.452252191e-19 -9.122695914e-15 -8.492781677e-20 -1.467664162e-14 -2.484353239e-20 
81.18118118 -1.690387692e-14 -1.726592926e-23 -1.464018624e-14 -2.374245175e-20 -9.097627128e-15 -8.116382966e-20 -3.226198094e-15 -1.387888273e-19 1.183232919e-26 -1.627176329e-19 -3.226198094e-15 -1.387888273e-19 -9.097627128e-15 -8.116382966e-20 -1.464018624e-14 -2.374245175e-20 
81.28128128 -1.686769026e-14 -1.646004445e-23 -1.461587976e-14 -2.269020832e-20 -9.085091035e-15 -7.756678686e-20 -3.226198094e-15 -1.326379106e-19 1.183232919e-26 -1.555062041e-19 -3.226198094e-15 -1.326379106e-19 -9.085091035e-15 -7.756678686e-20 -1.461587976e-14 -2.269020832e-20 
81.38138138 -1.683149842e-14 -1.569184719e-23 -1.457941583e-14 -2.168463427e-20 -9.060013849e-15 -7.412927799e-20 -3.226198094e-15 -1.267597972e-19 1.183232919e-26 -1.486146152e-19 -3.226198094e-15 -1.267597972e-19 -9.060013849e-15 -7.412927799e-20 -1.457941583e-14 -2.168463427e-20 
81.48148148 -1.678323768e-14 -1.495957142e-23 -1.454294573e-14 -2.072365805e-20 -9.047474497e-15 -7.08442219e-20 -3.212180817e-15 -1.211423783e-19 1.183232919e-26 -1.420286694e-19 -3.212180817e-15 -1.211423783e-19 -9.047474497e-15 -7.08442219e-20 -1.454294573e-14 -2.072365805e-20 
81.58158158 -1.674703741e-14 -1.426153402e-23 -1.451862971e-14 -1.980530017e-20 -9.022389272e-15 -6.7704852e-20 -3.212180817e-15 -1.157740829e-19 1.183232919e-26 -1.357348007e-19 -3.212180817e-15 -1.157740829e-19 -9.022389272e-15 -6.7704852e-20 -1.451862971e-14 -1.980530017e-20 
81.68168168 -1.671083244e-14 -1.35961309e-23 -1.448215404e-14 -1.892766904e-20 -9.009845141e-15 -6.47047023e-20 -3.198154989e-15 -1.106438541e-19 1.183232919e-26 -1.297200458e-19 -3.198154989e-15 -1.106438541e-19 -9.009845141e-15 -6.47047023e-20 -1.448215404e-14 -1.892766904e-20 
81.78178178 -1.66746252e-14 -1.296183328e-23 -1.445783304e-14 -1.808895713e-20 -8.984752244e-15 -6.1837594e-20 -3.198154989e-15 -1.057411262e-19 1.183232919e-26 -1.239720169e-19 -3.198154989e-15 -1.057411262e-19 -8.984752244e-15 -6.1837594e-20 -1.445783304e-14 -1.808895713e-20 
81.88188188 -1.663841124e-14 -1.235718416e-23 -1.442134588e-14 -1.728743717e-20 -8.97220352e-15 -5.909762262e-20 -3.184119817e-15 -1.010558026e-19 1.183232919e-26 -1.184788769e-19 -3.184119817e-15 -1.010558026e-19 -8.97220352e-15 -5.909762262e-20 -1.442134588e-14 -1.728743717e-20 
81.98198198 -1.66021953e-14 -1.178079491e-23 -1.438485552e-14 -1.652145864e-20 -8.947103317e-15 -5.647914656e-20 -3.184119817e-15 -9.657823539e-20 1.183232919e-26 -1.132293143e-19 -3.184119817e-15 -9.657823539e-20 -8.947103317e-15 -5.647914656e-20 -1.438485552e-14 -1.652145864e-20 
82.08208208 -1.656597521e-14 -1.123134209e-23 -1.43605243e-14 -1.57894443e-20 -8.934551877e-15 -5.397677385e-20 -3.170076051e-15 -9.229920503e-20 1.183232919e-26 -1.082125197e-19 -3.170076051e-15 -9.229920503e-20 -8.934551877e-15 -5.397677385e-20 -1.43605243e-14 -1.57894443e-20 
82.18218218 -1.652975111e-14 -1.070756436e-23 -1.432402544e-14 -1.508988698e-20 -8.909443044e-15 -5.158535261e-20 -3.170076051e-15 -8.820990149e-20 1.183232919e-26 -1.034181643e-19 -3.170076051e-15 -8.820990149e-20 -8.909443044e-15 -5.158535261e-20 -1.432402544e-14 -1.508988698e-20 
82.28228228 -1.649352316e-14 -1.020825958e-23 -1.429968804e-14 -1.442134645e-20 -8.896885695e-15 -4.929995961e-20 -3.156022399e-15 -8.430190602e-20 1.183232919e-26 -9.883637756e-20 -3.156022399e-15 -8.430190602e-20 -8.896885695e-15 -4.929995961e-20 -1.429968804e-14 -1.442134645e-20 
82.38238238 -1.645729148e-14 -9.732282003e-24 -1.426318123e-14 -1.378244641e-20 -8.871768612e-15 -4.711589025e-20 -3.156022399e-15 -8.056717373e-20 1.183232919e-26 -9.445772759e-20 -3.156022399e-15 -8.056717373e-20 -8.871768612e-15 -4.711589025e-20 -1.426318123e-14 -1.378244641e-20 
82.48248248 -1.642105623e-14 -9.278539633e-24 -1.422666778e-14 -1.317187172e-20 -8.859208917e-15 -4.502864886e-20 -3.156022399e-15 -7.699801697e-20 1.183232919e-26 -9.027320121e-20 -3.156022399e-15 -7.699801697e-20 -8.859208917e-15 -4.502864886e-20 -1.422666778e-14 -1.317187172e-20 
82.58258258 -1.638481525e-14 -8.845991704e-24 -1.420232165e-14 -1.258836561e-20 -8.834083959e-15 -4.303393939e-20 -3.141960124e-15 -7.358708949e-20 1.183232919e-26 -8.627418551e-20 -3.141960124e-15 -7.358708949e-20 -8.834083959e-15 -4.303393939e-20 -1.420232165e-14 -1.258836561e-20 
82.68268268 -1.634857099e-14 -8.433646261e-24 -1.4165799e-14 -1.203072714e-20 -8.821518741e-15 -4.112765657e-20 -3.141960124e-15 -7.032737123e-20 1.183232919e-26 -8.245245003e-20 -3.141960124e-15 -7.032737123e-20 -8.821518741e-15 -4.112765657e-20 -1.4165799e-14 -1.203072714e-20 
82.78278278 -1.631232358e-14 -8.040557876e-24 -1.414144763e-14 -1.149780868e-20 -8.796384613e-15 -3.930587739e-20 -3.127888453e-15 -6.721215384e-20 1.183232919e-26 -7.880012976e-20 -3.127888453e-15 -6.721215384e-20 -8.796384613e-15 -3.930587739e-20 -1.414144763e-14 -1.149780868e-20 
82.88288288 -1.627607089e-14 -7.665825455e-24 -1.410491632e-14 -1.098851356e-20 -8.783815746e-15 -3.756485304e-20 -3.127888453e-15 -6.423502682e-20 1.183232919e-26 -7.530970891e-20 -3.127888453e-15 -6.423502682e-20 -8.783815746e-15 -3.756485304e-20 -1.410491632e-14 -1.098851356e-20 
82.98298298 -1.623981306e-14 -7.30859015e-24 -1.408056008e-14 -1.050179379e-20 -8.75867451e-15 -3.590100115e-20 -3.113807633e-15 -6.13898643e-20 1.183232919e-26 -7.197400538e-20 -3.113807633e-15 -6.13898643e-20 -8.75867451e-15 -3.590100115e-20 -1.408056008e-14 -1.050179379e-20 
83.08308308 -1.620355254e-14 -6.968033385e-24 -1.404401856e-14 -1.003664794e-20 -8.746100512e-15 -3.431089837e-20 -3.113807633e-15 -5.867081238e-20 1.183232919e-26 -6.878615592e-20 -3.113807633e-15 -5.867081238e-20 -8.746100512e-15 -3.431089837e-20 -1.404401856e-14 -1.003664794e-20 
83.18318318 -1.616728945e-14 -6.643374957e-24 -1.401965569e-14 -9.592119011e-21 -8.720950883e-15 -3.279127338e-20 -3.113807633e-15 -5.607227703e-20 1.183232919e-26 -6.5739602e-20 -3.113807633e-15 -5.607227703e-20 -8.720950883e-15 -3.279127338e-20 -1.401965569e-14 -9.592119011e-21 
83.28328328 -1.61310194e-14 -6.333871237e-24 -1.398310664e-14 -9.167292495e-21 -8.708373622e-15 -3.133899982e-20 -3.099717408e-15 -5.358891257e-20 1.183232919e-26 -6.282807623e-20 -3.099717408e-15 -5.358891257e-20 -8.708373622e-15 -3.133899982e-20 -1.398310664e-14 -9.167292495e-21 
83.38338338 -1.609474709e-14 -6.038813442e-24 -1.395873753e-14 -8.761294487e-21 -8.683214323e-15 -2.9951091e-20 -3.099717408e-15 -5.121561062e-20 1.183232919e-26 -6.004558946e-20 -3.099717408e-15 -5.121561062e-20 -8.683214323e-15 -2.9951091e-20 -1.395873753e-14 -8.761294487e-21 
83.48348348 -1.60705626e-14 -5.757526014e-24 -1.392217941e-14 -8.373289872e-21 -8.670632329e-15 -2.862469152e-20 -3.085617021e-15 -4.894748957e-20 1.183232919e-26 -5.738641838e-20 -3.085617021e-15 -4.894748957e-20 -8.670632329e-15 -2.862469152e-20 -1.392217941e-14 -8.373289872e-21 
83.58358358 -1.603428156e-14 -5.489365048e-24 -1.389780443e-14 -8.002480606e-21 -8.645465427e-15 -2.735707357e-20 -3.085617021e-15 -4.677988449e-20 1.183232919e-26 -5.484509374e-20 -3.085617021e-15 -4.677988449e-20 -8.645465427e-15 -2.735707357e-20 -1.389780443e-14 -8.002480606e-21 
83.68368368 -1.599799864e-14 -5.233716807e-24 -1.38612357e-14 -7.648104067e-21 -8.6328789e-15 -2.614563021e-20 -3.07150774e-15 -4.470833751e-20 1.183232919e-26 -5.241638905e-20 -3.07150774e-15 -4.470833751e-20 -8.6328789e-15 -2.614563021e-20 -1.38612357e-14 -7.648104067e-21 
83.78378378 -1.596170949e-14 -4.98999631e-24 -1.383685525e-14 -7.309431481e-21 -8.62029146e-15 -2.498787022e-20 -3.07150774e-15 -4.272858861e-20 1.183232919e-26 -5.009530979e-20 -3.07150774e-15 -4.272858861e-20 -8.62029146e-15 -2.498787022e-20 -1.383685525e-14 -7.309431481e-21 
83.88388388 -1.592541651e-14 -4.75764598e-24 -1.381247104e-14 -6.985766425e-21 -8.595112273e-15 -2.388141294e-20 -3.07150774e-15 -4.083656688e-20 1.183232919e-26 -4.787708313e-20 -3.07150774e-15 -4.083656688e-20 -8.595112273e-15 -2.388141294e-20 -1.381247104e-14 -6.985766425e-21 
83.98398398 -1.588911986e-14 -4.536134355e-24 -1.377589096e-14 -6.676443379e-21 -8.582520571e-15 -2.282398334e-20 -3.05738831e-15 -3.902838204e-20 1.183232919e-26 -4.575714805e-20 -3.05738831e-15 -3.902838204e-20 -8.582520571e-15 -2.282398334e-20 -1.377589096e-14 -6.676443379e-21 
84.08408408 -1.585281745e-14 -4.324954865e-24 -1.375150182e-14 -6.380826362e-21 -8.557333059e-15 -2.18134074e-20 -3.05738831e-15 -3.730031648e-20 1.183232919e-26 -4.373114596e-20 -3.05738831e-15 -3.730031648e-20 -8.557333059e-15 -2.18134074e-20 -1.375150182e-14 -6.380826362e-21 
84.18418418 -1.582861571e-14 -4.123624662e-24 -1.371491253e-14 -6.098307615e-21 -8.544735643e-15 -2.084760755e-20 -3.0432595e-15 -3.564881757e-20 1.183232919e-26 -4.179491168e-20 -3.0432595e-15 -3.564881757e-20 -8.544735643e-15 -2.084760755e-20 -1.371491253e-14 -6.098307615e-21 
